StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID
7/25/2022 21:51,7/25/2022 21:53,IP Address,100,129,TRUE,7/25/2022 21:53,R_0HbUYhORoKGrUBz,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,390x844,None at all,Angry,Never,Government should do more to solve problems.,Slightly Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Agree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Agree,Disagree,Once a week,,arm1_control,62dcee50113c9fdd339d68cc,62dcee50113c9fdd339d68cc
7/25/2022 21:50,7/25/2022 21:54,IP Address,100,217,TRUE,7/25/2022 21:54,R_2UVhJUNnpu6Nm1w,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,412x915,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Strongly Disagree,Disagree,Slightly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Once a week,,arm4_interactive,62df1e28cd9469c8a82f35dc,62df1e28cd9469c8a82f35dc
7/25/2022 21:52,7/25/2022 21:54,IP Address,100,108,TRUE,7/25/2022 21:54,R_27EiCGJ6zNLQdpP,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,385x854,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Strongly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,A few times a week / Daily,,arm4_interactive,5f32ef71bff4620b6d480b30,5f32ef71bff4620b6d480b30
7/25/2022 21:45,7/25/2022 21:54,IP Address,100,574,TRUE,7/25/2022 21:54,R_28V3HueBQQFHQzk,,,,,anonymous,EN,,Yes,,Chrome,103.0.5060.114,Android 11,601x1007,Some,Basically content,Most of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,A few times a year,,arm4_interactive,62cc130ac42857aa138f3eb5,62cc130ac42857aa138f3eb5
7/25/2022 21:51,7/25/2022 21:55,IP Address,100,184,TRUE,7/25/2022 21:55,R_2wHr4cw7FEmlnoI,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,Very little,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,A few times a year,,arm1_control,60fc7a9a158b3b6d7ac83046,60fc7a9a158b3b6d7ac83046
7/25/2022 21:51,7/25/2022 21:55,IP Address,100,251,TRUE,7/25/2022 21:55,R_2fqiz6fDhcG7Kdx,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Very little,Angry,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Disagree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Once a month,,arm1_control,611376827b20d44bbbdc2ab6,611376827b20d44bbbdc2ab6
7/25/2022 21:52,7/25/2022 21:55,IP Address,100,182,TRUE,7/25/2022 21:55,R_ZIestJonnhO8F7H,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,390x844,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Once a week,,arm4_interactive,5e9ddc4566276314b99e15b1,5e9ddc4566276314b99e15b1
7/25/2022 21:52,7/25/2022 21:57,IP Address,100,284,TRUE,7/25/2022 21:57,R_3sic2aJkQViwrXX,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Some,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Strongly Disagree,Agree,Disagree,Agree,Strongly Agree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,,arm1_control,605fde8161a2b42f097e0314,605fde8161a2b42f097e0314
7/25/2022 21:51,7/25/2022 21:57,IP Address,100,375,TRUE,7/25/2022 21:57,R_2Bu4quB99L6OkP2,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Neither Agree nor Disagree,Slightly Disagree,Agree,Disagree,Slightly Disagree,Slightly Agree,Disagree,Agree,Agree,Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Once a month,,arm4_interactive,6113134d4dfbf3cab02f77e2,6113134d4dfbf3cab02f77e2
7/25/2022 21:53,7/25/2022 21:57,IP Address,100,255,TRUE,7/25/2022 21:57,R_5jP0L4pVodBiASZ,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,Very little,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Strongly Disagree,Slightly Agree,Slightly Agree,Agree,Agree,Disagree,Strongly Disagree,Slightly Agree,Slightly Disagree,Strongly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Disagree,Disagree,Once a month,,arm4_interactive,572d5b9e109ab60010517718,572d5b9e109ab60010517718
7/25/2022 21:51,7/25/2022 21:58,IP Address,100,395,TRUE,7/25/2022 21:58,R_2AHdPQJuXKnOI2L,,,,,anonymous,EN,,Yes,,Firefox,102,Linux x86_64,1440x900,Some,Basically content,Most of the time,Government is doing too many things better left to businesses and individuals.,Agree,Disagree,Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Agree,Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Slightly Agree,Once a month,,arm4_interactive,62df4a06387d284d36055b04,62df4a06387d284d36055b04
7/25/2022 21:51,7/25/2022 21:58,IP Address,100,412,TRUE,7/25/2022 21:58,R_3F3ePLhI3SDESj5,,,,,anonymous,EN,,Yes,,Chrome,102.0.0.0,Windows NT 10.0,1280x720,Some,Frustrated,Most of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Disagree,Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Once a month,,arm1_control,60fd8dc2b12af8c3af8091eb,60fd8dc2b12af8c3af8091eb
7/25/2022 21:56,7/25/2022 22:00,IP Address,100,233,TRUE,7/25/2022 22:00,R_2gjBrgI3NRxw19v,,,,,anonymous,EN,,Yes,,Safari,14.1.2,Macintosh,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Once a week,,arm1_control,5c6f97ffd8ae4f000192fe18,5c6f97ffd8ae4f000192fe18
7/25/2022 21:57,7/25/2022 22:00,IP Address,100,152,TRUE,7/25/2022 22:00,R_2scpubt1kcGmn34,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1680x1050,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Agree,Agree,Strongly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Disagree,Neither Agree nor Disagree,Once a month,,arm4_interactive,62bdd8ea1de5b02c9ccb99fc,62bdd8ea1de5b02c9ccb99fc
7/25/2022 21:54,7/25/2022 22:00,IP Address,100,351,TRUE,7/25/2022 22:00,R_3RfmOZORFw2oSqF,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1680x1050,Some,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Neither Agree nor Disagree,Disagree,Slightly Agree,Agree,Agree,Strongly Agree,Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Strongly Disagree,A few times a year,,arm4_interactive,5aedfba176b763000132f7fe,5aedfba176b763000132f7fe
7/25/2022 21:49,7/25/2022 22:01,IP Address,100,671,TRUE,7/25/2022 22:01,R_1KfkdSZH5kMLzxa,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,412x915,Some,Frustrated,Most of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Strongly Agree,Agree,Agree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Disagree,Slightly Disagree,Slightly Disagree,Once a week,,arm1_control,62c4f82ca86e047e4e1df9b1,62c4f82ca86e047e4e1df9b1
7/25/2022 21:59,7/25/2022 22:01,IP Address,100,131,TRUE,7/25/2022 22:01,R_PSQGbt9DahfBh2p,,,,,anonymous,EN,,Yes,,Chrome,102.0.5005.167,Linux x86_64,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,,arm4_interactive,5b5b715192d8320001510a11,5b5b715192d8320001510a11
7/25/2022 21:57,7/25/2022 22:01,IP Address,100,272,TRUE,7/25/2022 22:01,R_2fdkJbJeH9JlsNd,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,412x915,Some,Frustrated,Most of the time,Government should do more to solve problems.,Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,A few times a year,,arm1_control,6119efd15a0a464b68fd0c6e,6119efd15a0a464b68fd0c6e
7/25/2022 22:00,7/25/2022 22:02,IP Address,100,116,TRUE,7/25/2022 22:02,R_A4ZTYWZXBfpWdb3,,,,,anonymous,EN,,Yes,,Edge,103.0.1264.71,Windows NT 10.0,1280x720,Very little,Angry,Never,Government is doing too many things better left to businesses and individuals.,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Slightly Disagree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Disagree,Disagree,Slightly Disagree,Slightly Disagree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Once a month,,arm1_control,5bec5b873ffbad0001e8b968,5bec5b873ffbad0001e8b968
7/25/2022 21:57,7/25/2022 22:02,IP Address,100,282,TRUE,7/25/2022 22:02,R_2CHzMxWttqvdGbI,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1920x1080,Some,Frustrated,Never,Government should do more to solve problems.,Slightly Agree,Disagree,Strongly Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Once a month,,arm1_control,62a2832342dd3f99e7cd6822,62a2832342dd3f99e7cd6822
7/25/2022 21:59,7/25/2022 22:02,IP Address,100,183,TRUE,7/25/2022 22:02,R_3hF4or9RDFx9hUB,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1366x768,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,A few times a year,,arm1_control,5e850b40c66acc0f4b1418a4,5e850b40c66acc0f4b1418a4
7/25/2022 21:54,7/25/2022 22:03,IP Address,100,497,TRUE,7/25/2022 22:03,R_a41meZavb31OdNf,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,414x896,Some,Frustrated,Never,Government should do more to solve problems.,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Disagree,Slightly Agree,Agree,Slightly Agree,Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Never,,arm4_interactive,627939eb7aa7638058b95994,627939eb7aa7638058b95994
7/25/2022 21:50,7/25/2022 22:03,IP Address,100,788,TRUE,7/25/2022 22:03,R_3MoLmEQrX7oozDK,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 6.3,1366x768,Quite a lot,Basically content,Just about always,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Disagree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,A few times a year,,arm4_interactive,62685fb139dc07380edf7988,62685fb139dc07380edf7988
7/25/2022 22:01,7/25/2022 22:04,IP Address,100,205,TRUE,7/25/2022 22:04,R_3G6UrtDmaZ4pmD1,,,,,anonymous,EN,,Yes,,Chrome,91.0.4472.101,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Agree,Slightly Agree,,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Once a week,,arm4_interactive,5efe29d315ba872fa20a9c3d,5efe29d315ba872fa20a9c3d
7/25/2022 21:57,7/25/2022 22:04,IP Address,100,442,TRUE,7/25/2022 22:04,R_2fHjFXmXWDbVySQ,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1536x864,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Strongly Agree,Disagree,Slightly Agree,Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Once a week,,arm1_control,62910dbf5ea93362588205bb,62910dbf5ea93362588205bb
7/25/2022 21:59,7/25/2022 22:04,IP Address,100,295,TRUE,7/25/2022 22:04,R_u33YYn2GS5sF6RX,,,,,anonymous,EN,,Yes,,Chrome,101.0.0.0,Macintosh,1440x900,Very little,Angry,Never,Government should do more to solve problems.,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Strongly Disagree,Slightly Agree,Strongly Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Once a month,,arm4_interactive,611495adce8e62c7c58a75a7,611495adce8e62c7c58a75a7
7/25/2022 22:03,7/25/2022 22:04,IP Address,100,95,TRUE,7/25/2022 22:04,R_1PSHKFgr1jHrwHG,,,,,anonymous,EN,,Yes,,Chrome,103.0.5060.134,Windows NT 10.0,2560x1440,Very little,Angry,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a week / Daily,,arm1_control,5e8e4117769c330c1ef1f6db,5e8e4117769c330c1ef1f6db
7/25/2022 22:03,7/25/2022 22:04,IP Address,100,107,TRUE,7/25/2022 22:04,R_2xzUHiwzuOQkQKF,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,320x693,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Disagree,Disagree,Slightly Disagree,Strongly Agree,Agree,Strongly Agree,Slightly Agree,Disagree,Disagree,Agree,Strongly Disagree,Agree,Strongly Disagree,Agree,Strongly Disagree,Agree,Slightly Disagree,Once a month,,arm1_control,6152271eefd3c2b4bacb64e6,6152271eefd3c2b4bacb64e6
7/25/2022 22:00,7/25/2022 22:05,IP Address,100,251,TRUE,7/25/2022 22:05,R_1dajnxNpaDAzeql,,,,,anonymous,EN,,Yes,,Chrome,105.0.0.0,Macintosh,1440x900,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,,arm4_interactive,615f308f53b6cf616529f505,615f308f53b6cf616529f505
7/25/2022 22:00,7/25/2022 22:05,IP Address,100,266,TRUE,7/25/2022 22:05,R_1JUFO5w5QLs0UNl,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,CrOS x86_64 14816.99.0,1366x768,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Disagree,Strongly Disagree,Slightly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Disagree,Once a month,,arm1_control,5fd244cf39e5f7082808979c,5fd244cf39e5f7082808979c
7/25/2022 22:03,7/25/2022 22:05,IP Address,100,148,TRUE,7/25/2022 22:05,R_XgMdFZ3ZnWwRfkl,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1280x720,Some,Basically content,Most of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,,arm1_control,6007776684975127676717c4,6007776684975127676717c4
7/25/2022 22:02,7/25/2022 22:06,IP Address,100,256,TRUE,7/25/2022 22:06,R_bsDI5bnhIvEo705,,,,,anonymous,EN,,Yes,,Safari,15.6,Macintosh,834x1112,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Disagree,Disagree,Strongly Agree,Slightly Disagree,Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Once a month,,arm4_interactive,5cfafa8c2bcca70017252f6b,5cfafa8c2bcca70017252f6b
7/25/2022 22:05,7/25/2022 22:06,IP Address,100,102,TRUE,7/25/2022 22:06,R_2xDleEvhJNE11zp,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1536x864,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Strongly Agree,Slightly Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a month,,arm4_interactive,5c35ad4bdb7cf60001204af9,5c35ad4bdb7cf60001204af9
7/25/2022 22:02,7/25/2022 22:07,IP Address,100,260,TRUE,7/25/2022 22:07,R_1r1R7fbYTsDXtOl,,,,,anonymous,EN,,Yes,,Firefox,102,Linux x86_64,1920x1080,None at all,Basically content,Never,Government should do more to solve problems.,Disagree,Disagree,Strongly Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,A few times a year,,arm4_interactive,58d9a79c33fef3000118abdf,58d9a79c33fef3000118abdf
7/25/2022 22:05,7/25/2022 22:09,IP Address,100,226,TRUE,7/25/2022 22:09,R_1pM5DNO0uBvBJwv,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 10,412x846,Some,Basically content,Most of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Slightly Disagree,Disagree,Slightly Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Agree,A few times a week / Daily,,arm1_control,60652e0a60b1c2e3277cd6fd,60652e0a60b1c2e3277cd6fd
7/25/2022 22:02,7/25/2022 22:09,IP Address,100,409,TRUE,7/25/2022 22:09,R_2EjdNk89rJgzDRN,,,,,anonymous,EN,,Yes,,Safari iPhone,15.4,iPhone,390x844,Very little,Frustrated,Most of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Disagree,A few times a year,,arm4_interactive,612c5e81151ee48620a1957c,612c5e81151ee48620a1957c
7/25/2022 22:04,7/25/2022 22:10,IP Address,100,338,TRUE,7/25/2022 22:10,R_1daHvz0VRrY49No,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Strongly Disagree,Agree,Slightly Agree,Agree,Agree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Once a year,,arm1_control,6099c484504f7a2cb3e7d05f,6099c484504f7a2cb3e7d05f
7/25/2022 22:00,7/25/2022 22:12,IP Address,100,728,TRUE,7/25/2022 22:12,R_V243G53C7wpnQgV,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,375x667,Very little,Angry,Only some of the time,Government should do more to solve problems.,Disagree,Agree,Strongly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a year,,arm4_interactive,6121e36192d8fd0203910a30,6121e36192d8fd0203910a30
7/25/2022 22:04,7/25/2022 22:13,IP Address,100,521,TRUE,7/25/2022 22:13,R_2963xs3EtUgd8ah,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Disagree,Disagree,Neither Agree nor Disagree,Strongly Agree,Slightly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,A few times a year,,arm4_interactive,5c46315c85b76000017ce729,5c46315c85b76000017ce729
7/25/2022 22:13,7/25/2022 22:17,IP Address,100,229,TRUE,7/25/2022 22:17,R_0NYL7xifIxozoCB,,,,,anonymous,EN,,Yes,,Chrome,102.0.5005.61,Macintosh,1440x900,Some,Basically content,Most of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Agree,Neither Agree nor Disagree,Once a month,,arm1_control,62de02ed56160e97dd7febb0,62de02ed56160e97dd7febb0
7/25/2022 23:00,7/25/2022 23:03,IP Address,100,179,TRUE,7/25/2022 23:03,R_25vkDGYbE2qfEy0,,,,,anonymous,EN,,Yes,,Opera,89.0.4447.48,Windows NT 10.0,1440x900,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Disagree,Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,A few times a year,,arm4_interactive,617646d656a0115ca27ec794,617646d656a0115ca27ec794
