StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID
7/26/2022 22:29,7/26/2022 22:31,IP Address,100,150,TRUE,7/26/2022 22:31,R_3JwrLtAnw8NXOkK,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Disagree,Slightly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Slightly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Slightly Disagree,Disagree,Once a month,,arm4_interactive,6108afcf86f7bed4f9d194a6,6108afcf86f7bed4f9d194a6
7/26/2022 22:28,7/26/2022 22:31,IP Address,100,167,TRUE,7/26/2022 22:31,R_SAG6AzY2AeNPuCt,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,390x844,Very little,Angry,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a week,,arm1_control,60ff7440ba8887f8c37c94be,60ff7440ba8887f8c37c94be
7/26/2022 22:29,7/26/2022 22:33,IP Address,100,232,TRUE,7/26/2022 22:33,R_UyUhFdKckNRoijL,,,,,anonymous,EN,,Yes,,Chrome,103.0.5060.134,Windows NT 10.0,1920x1080,Very little,Angry,Never,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a month,,arm1_control,559b1e92fdf99b426abb6227,559b1e92fdf99b426abb6227
7/26/2022 22:30,7/26/2022 22:33,IP Address,100,180,TRUE,7/26/2022 22:33,R_2ZPwEJ9Jz54MtwI,,,,,anonymous,EN,,Yes,,Chrome,99.0.4844.51,Macintosh,1440x900,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Agree,Strongly Disagree,Slightly Agree,Slightly Agree,Agree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Disagree,A few times a year,,arm4_interactive,6019a7211839d5112bf03628,6019a7211839d5112bf03628
7/26/2022 22:30,7/26/2022 22:34,IP Address,100,209,TRUE,7/26/2022 22:34,R_2AMUBR2kw9hgr3h,,,,,anonymous,EN,,Yes,,Safari iPhone,14.1.2,iPhone,414x896,Some,Frustrated,Most of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Once a week,,arm1_control,6070a8a4927f5da6bf05cb08,6070a8a4927f5da6bf05cb08
7/26/2022 22:30,7/26/2022 22:34,IP Address,100,208,TRUE,7/26/2022 22:34,R_22KRdu5lptaOGmM,,,,,anonymous,EN,,Yes,,Chrome,105.0.0.0,CrOS x86_64 14989.11.0,1536x864,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Strongly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Once a week,,arm1_control,62961a6c19ab6d19ba4bc4d2,62961a6c19ab6d19ba4bc4d2
7/26/2022 22:31,7/26/2022 22:34,IP Address,100,195,TRUE,7/26/2022 22:34,R_3n6PFSCTUnjDxJg,,,,,anonymous,EN,,Yes,,Chrome,103.0.5060.134,Macintosh,2056x1329,Some,Frustrated,Most of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Disagree,Slightly Agree,Slightly Agree,Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Disagree,Once a month,,arm4_interactive,628bdbc77a9dddcd7f4ed538,628bdbc77a9dddcd7f4ed538
7/26/2022 22:31,7/26/2022 22:34,IP Address,100,203,TRUE,7/26/2022 22:34,R_3fV0ewW0GHszLBc,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a week / Daily,,arm4_interactive,5e156dbb19232db781789a8f,5e156dbb19232db781789a8f
7/26/2022 22:32,7/26/2022 22:34,IP Address,100,114,TRUE,7/26/2022 22:34,R_217LwaueM57UB1f,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,414x896,Very little,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a week,,arm1_control,603558a543425a0e08212600,603558a543425a0e08212600
7/26/2022 22:26,7/26/2022 22:35,IP Address,100,549,TRUE,7/26/2022 22:35,R_2R2mBROhyWPsaH5,,,,,anonymous,EN,,Yes,,Safari iPhone,Unknown,iPhone,390x844,Very little,Frustrated,Never,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Disagree,Strongly Disagree,Slightly Disagree,Slightly Agree,Agree,Strongly Agree,Slightly Agree,Strongly Disagree,Slightly Disagree,Strongly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Strongly Disagree,Slightly Disagree,Disagree,Strongly Disagree,Once a week,,arm4_interactive,60fee3a72d0cf132290368e6,60fee3a72d0cf132290368e6
7/26/2022 22:34,7/26/2022 22:36,IP Address,100,110,TRUE,7/26/2022 22:36,R_2wzPiPoOnrs2CeD,,,,,anonymous,EN,,Yes,,Safari iPhone,14.1.1,iPhone,375x667,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Once a month,,arm4_interactive,560ff9897ffc8a000f8112ff,560ff9897ffc8a000f8112ff
7/26/2022 22:33,7/26/2022 22:36,IP Address,100,166,TRUE,7/26/2022 22:36,R_1isv6uaIrZGFsSm,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x720,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Strongly Disagree,Strongly Disagree,Slightly Disagree,Slightly Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Slightly Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Once a month,,arm1_control,5f9dec8897b3c2386c0bd057,5f9dec8897b3c2386c0bd057
7/26/2022 22:32,7/26/2022 22:37,IP Address,100,254,TRUE,7/26/2022 22:37,R_Oj15jbdt7FvacDv,,,,,anonymous,EN,,Yes,,Chrome,96.0.4664.104,Android 11,385x854,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Slightly Agree,A few times a year,,arm4_interactive,622a2074fe80192aa7a0212a,622a2074fe80192aa7a0212a
7/26/2022 22:34,7/26/2022 22:37,IP Address,100,167,TRUE,7/26/2022 22:37,R_emql6k4IjD5WIuJ,,,,,anonymous,EN,,Yes,,Chrome iPhone,103.0.5060.63,iPhone,390x844,Very little,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Agree,Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Strongly Disagree,Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Once a month,,arm4_interactive,61132f517041474fca8b99d5,61132f517041474fca8b99d5
7/26/2022 22:31,7/26/2022 22:38,IP Address,100,404,TRUE,7/26/2022 22:38,R_3hAwFnmpQxK006s,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,None at all,Angry,Never,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Once a month,,arm1_control,5e378948cd9d1670b2b86a51,5e378948cd9d1670b2b86a51
7/26/2022 22:38,7/26/2022 22:41,IP Address,100,194,TRUE,7/26/2022 22:41,R_dhbfYkYxyVImcCJ,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Agree,Strongly Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Disagree,Slightly Agree,Slightly Disagree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a year,,arm4_interactive,62e03f34dd2156c66495ec77,62e03f34dd2156c66495ec77
7/26/2022 22:27,7/26/2022 22:41,IP Address,100,874,TRUE,7/26/2022 22:41,R_3JdUDkRWoW3DogH,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Very little,Angry,Never,Government should do more to solve problems.,Slightly Disagree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Strongly Agree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a week,,arm1_control,61083ea02faf92a662d63727,61083ea02faf92a662d63727
7/26/2022 22:41,7/26/2022 22:43,IP Address,100,120,TRUE,7/26/2022 22:43,R_86zTGNwkgPCjBXX,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1280x720,None at all,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Once a month,,arm4_interactive,615001d094ff3a75f45b36b0,615001d094ff3a75f45b36b0
7/26/2022 22:41,7/26/2022 22:43,IP Address,100,129,TRUE,7/26/2022 22:43,R_3qEYlAhYFqd3UR7,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Very little,Angry,Never,Government should do more to solve problems.,Strongly Disagree,Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Agree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Once a week,,arm4_interactive,5e09461913064422d0004ecf,5e09461913064422d0004ecf
7/26/2022 22:40,7/26/2022 22:43,IP Address,100,176,TRUE,7/26/2022 22:43,R_31manjL8d0w6Y7e,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,428x926,Quite a lot,Angry,Never,Government is doing too many things better left to businesses and individuals.,Agree,Disagree,Neither Agree nor Disagree,Slightly Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Slightly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,A few times a year,,arm1_control,5c16087a1f6f15000149a167,5c16087a1f6f15000149a167
7/26/2022 22:41,7/26/2022 22:44,IP Address,100,165,TRUE,7/26/2022 22:44,R_1FDvekdMg0tRk6d,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 11,412x823,Very little,Angry,Only some of the time,Government should do more to solve problems.,Agree,Strongly Disagree,Disagree,Slightly Disagree,Disagree,Slightly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,,Slightly Disagree,,,Neither Agree nor Disagree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Once a month,,arm4_interactive,5f221ff61723a94977c920eb,5f221ff61723a94977c920eb
7/26/2022 22:34,7/26/2022 22:44,IP Address,100,600,TRUE,7/26/2022 22:44,R_1hPZUQbm6MZLPD4,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,Very little,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Once a week,,arm1_control,5bc3f805f70e2e000121f9b0,5bc3f805f70e2e000121f9b0
7/26/2022 22:41,7/26/2022 22:44,IP Address,100,199,TRUE,7/26/2022 22:44,R_29aCfekeLLWxbXs,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,375x812,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Agree,Slightly Agree,Agree,Disagree,Slightly Agree,Disagree,Disagree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a week,,arm1_control,60f1a96b4e2f7ec1abf805d5,60f1a96b4e2f7ec1abf805d5
7/26/2022 22:41,7/26/2022 22:44,IP Address,100,214,TRUE,7/26/2022 22:44,R_2CenjS79YxLtPUR,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 11,601x962,Quite a lot,Frustrated,Most of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Slightly Agree,A few times a year,,arm1_control,62b674f342eb19fc64ed0646,62b674f342eb19fc64ed0646
7/26/2022 22:41,7/26/2022 22:45,IP Address,100,210,TRUE,7/26/2022 22:45,R_b1SjdxjC3l4ynwl,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1536x864,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Disagree,Slightly Disagree,Agree,Slightly Agree,Agree,Strongly Agree,Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a month,,arm1_control,5b07afedd4b87a0001777c01,5b07afedd4b87a0001777c01
7/26/2022 22:40,7/26/2022 22:45,IP Address,100,335,TRUE,7/26/2022 22:45,R_e39u4VLwJqbB23T,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Strongly Disagree,Agree,Slightly Disagree,Slightly Agree,Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Neither Agree nor Disagree,Once a week,,arm1_control,5d0a1045b318b6001742ea0a,5d0a1045b318b6001742ea0a
7/26/2022 22:41,7/26/2022 22:46,IP Address,100,301,TRUE,7/26/2022 22:46,R_3QFT7mAZ0rEbouC,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,Very little,Angry,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,A few times a week / Daily,,arm4_interactive,5c51074f7a16450001502f83,5c51074f7a16450001502f83
7/26/2022 22:41,7/26/2022 22:46,IP Address,100,296,TRUE,7/26/2022 22:46,R_29mhP3rmrj5baWr,,,,,anonymous,EN,,Yes,,Safari,15.6,Macintosh,375x667,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Slightly Disagree,Disagree,Slightly Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Once a year,,arm4_interactive,59c0b12bcb3cd4000101cd75,59c0b12bcb3cd4000101cd75
7/26/2022 22:39,7/26/2022 22:46,IP Address,100,454,TRUE,7/26/2022 22:46,R_9EJIl00dcDrQgr7,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Disagree,Disagree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Agree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Once a month,,arm4_interactive,62e03427479d146dd416271a,62e03427479d146dd416271a
7/26/2022 22:43,7/26/2022 22:47,IP Address,100,236,TRUE,7/26/2022 22:47,R_31iNlIwGYZmYM92,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1600x900,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Disagree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,A few times a year,,arm1_control,58e92f81374191000112be09,58e92f81374191000112be09
7/26/2022 22:38,7/26/2022 22:47,IP Address,100,533,TRUE,7/26/2022 22:47,R_1i8N7veojN4bfC1,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1680x1050,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,A few times a year,,arm1_control,60b4f4b34e71c30513ecc1f5,60b4f4b34e71c30513ecc1f5
7/26/2022 22:43,7/26/2022 22:47,IP Address,100,274,TRUE,7/26/2022 22:47,R_Rk5LRgFyS9J0SyZ,,,,,anonymous,EN,,Yes,,Chrome,93.0.4577.107,CrOS x86_64 14092.77.0,1366x768,None at all,Angry,Never,Government is doing too many things better left to businesses and individuals.,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,A few times a year,,arm4_interactive,62e0446056fc640d015beca1,62e0446056fc640d015beca1
7/26/2022 22:39,7/26/2022 22:48,IP Address,100,511,TRUE,7/26/2022 22:48,R_1H5j6Rd0WLsGlvI,,,,,anonymous,EN,,Yes,,Safari iPhone,15.4,iPhone,428x926,Some,Basically content,Most of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a year,,arm4_interactive,6055710aefbed49cbc6c872b,6055710aefbed49cbc6c872b
7/26/2022 22:46,7/26/2022 22:49,IP Address,100,124,TRUE,7/26/2022 22:49,R_2rw3lW7SEEjMxjz,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,390x844,Some,Angry,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Slightly Agree,Strongly Agree,Slightly Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Once a month,,arm1_control,62a0157dca1f8dc74b79202d,62a0157dca1f8dc74b79202d
7/26/2022 22:38,7/26/2022 22:50,IP Address,100,719,TRUE,7/26/2022 22:50,R_1LclZx2cPs3nDjI,,,,,anonymous,EN,,Yes,,Chrome,94.0.4606.85,Android 11,360x780,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Disagree,Slightly Disagree,Slightly Disagree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Agree,A few times a year,,arm1_control,62e0232d0fb7c856d0785a4c,62e0232d0fb7c856d0785a4c
7/26/2022 22:46,7/26/2022 22:50,IP Address,100,231,TRUE,7/26/2022 22:50,R_1g2x6A0xgtFi5Pn,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Very little,Angry,Never,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Strongly Agree,Slightly Agree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Disagree,Once a month,,arm1_control,5d1e2c7cb37fa600189cd759,5d1e2c7cb37fa600189cd759
7/26/2022 22:37,7/26/2022 22:50,IP Address,100,795,TRUE,7/26/2022 22:50,R_3ilo4mhdI8rpDau,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,A few times a year,,arm4_interactive,56d0f57421cd29000a9737e4,56d0f57421cd29000a9737e4
7/26/2022 22:48,7/26/2022 22:51,IP Address,100,180,TRUE,7/26/2022 22:51,R_1LXYj7XCvPiYvEc,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,320x568,None at all,Frustrated,Never,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Strongly Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a week,,arm4_interactive,62dff5544b0c6dc2c9dc09d9,62dff5544b0c6dc2c9dc09d9
7/26/2022 22:46,7/26/2022 22:51,IP Address,100,306,TRUE,7/26/2022 22:51,R_2itUcZeBu0zfVIZ,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Strongly Disagree,Strongly Disagree,Disagree,Agree,Agree,Strongly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Disagree,Neither Agree nor Disagree,Disagree,Agree,Agree,Agree,Strongly Disagree,A few times a week / Daily,,arm4_interactive,62dce290def297143acfdda1,62dce290def297143acfdda1
7/26/2022 22:46,7/26/2022 22:52,IP Address,100,335,TRUE,7/26/2022 22:52,R_1r0KAkQMd01TT9u,,,,,anonymous,EN,,Yes,,Chrome,102.0.0.0,Macintosh,1440x900,Very little,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a week / Daily,,arm4_interactive,5f9680c928b51354f0244d31,5f9680c928b51354f0244d31
