,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID,NumWithHeadersOpened,NumWithLinksClicked,ProtectYourself,ProtectYourself_Clicked,ProtectYourself_Details,AmazonHP,AmazonHP_Clicked,AmazonHP_Details,email_IRS,email_IRS_Clicked,email_IRS_Details,web_IRS,web_IRS_Clicked,web_IRS_Details,apple,apple_Clicked,apple_Details,amazon_Product,amazon_Product_Clicked,amazon_Product_Details,email_mcafee,email_mcafee_Clicked,email_mcafee_Details,GetProtected,GetProtected_Clicked,GetProtected_Details,ExistInMongo_Training,MongoTraining_Complete,StartDate_p2,EndDate_p2,Status_p2,Progress_p2,Duration (in seconds)_p2,Finished_p2,RecordedDate_p2,ResponseId_p2,RecipientLastName_p2,RecipientFirstName_p2,RecipientEmail_p2,ExternalReference_p2,DistributionChannel_p2,UserLanguage_p2,Employment,TotalIncome,Race,Education,Age_1,Gender,ExistInPart2,WalmartProduct,WalmartProduct_Clicked,WalmartProduct_Details,RedCross,RedCross_Clicked,RedCross_Details,SSA_HP,SSA_HP_Clicked,SSA_HP_Details,mySSA,mySSA_Clicked,mySSA_Details,AmazonDeliveryDelay,AmazonDeliveryDelay_Clicked,AmazonDeliveryDelay_Details,FB_SSA,FB_SSA_Clicked,FB_SSA_Details,ssa_optout,ssa_optout_Clicked,ssa_optout_Details,medicareReview,medicareReview_Clicked,medicareReview_Details,benefitsSuspension,benefitsSuspension_Clicked,benefitsSuspension_Details,replacementCard,replacementCard_Clicked,replacementCard_Details,ExistInMongo_Test,MongoTest_Complete,StartDate_p3,EndDate_p3,Status_p3,Progress_p3,Duration (in seconds)_p3,Finished_p3,RecordedDate_p3,ResponseId_p3,RecipientLastName_p3,RecipientFirstName_p3,RecipientEmail_p3,ExternalReference_p3,DistributionChannel_p3,UserLanguage_p3,Previous Fraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,ExistInPart3,Wave,IsPrimaryWave
28,2022-07-26 22:20:00,7/26/2022 22:26,IP Address,100,340,True,7/26/2022 22:26,R_dmS33ezKI6QQQ7v,,,,,anonymous,EN,,Yes,,Edge,103.0.1264.71,Windows NT 10.0,1920x1080,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Disagree,A few times a year,,arm4_interactive,62e0532289a4e5d9fedadde1,62e0532289a4e5d9fedadde1,0,1,Real,,,Real,,,Scam,,Details,Real,Click,,Real,Click,,Real,,,Scam,,Details,Real,Click,,True,True,7/26/2022 22:31,7/26/2022 22:32,IP Address,100.0,56.0,True,7/26/2022 22:32,R_1yQA5yqwOAJZ5mN,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",39.0,Male,True,Real,,,Scam,,,Real,,,Scam,,,Real,,,Scam,Click,,Scam,,,Real,,,Scam,,,Real,,,True,True,7/26/2022 22:37,7/26/2022 22:38,IP Address,100.0,97.0,True,7/26/2022 22:38,R_1BWKMrbtuzlG8AT,,,,,anonymous,EN,Other,Yes,25,No,No,Often,Some of the time,Often,"Yes, use the responses.",True,1,True
29,2022-07-26 22:21:00,7/26/2022 22:26,IP Address,100,307,True,7/26/2022 22:26,R_2U4rIbvWPrhLnDa,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,375x667,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Once a month,,arm1_control,62dedd39740a679a228bb41d,62dedd39740a679a228bb41d,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/26/2022 22:26,7/26/2022 22:27,IP Address,100.0,82.0,True,7/26/2022 22:27,R_2cdycJLFKcdbBDk,,,,,anonymous,EN,"Not employed, looking for work","$0 - $19,999",Hispanic,"High school degree or equivalent (e.g., GED)",25.0,Male,True,Real,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,Real,,,Scam,,,Scam,,,,,,True,False,7/26/2022 22:30,7/26/2022 22:31,IP Address,100.0,77.0,True,7/26/2022 22:31,R_uz92Gy2cYSYID9n,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,Not Sure,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
30,2022-07-26 22:24:00,7/26/2022 22:26,IP Address,100,156,True,7/26/2022 22:26,R_UtgyrPe4HWw5aVP,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,412x915,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Once a month,,arm4_interactive,5a92e1eeb5e2110001c670f0,5a92e1eeb5e2110001c670f0,0,0,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,,,Real,,,True,True,7/26/2022 22:30,7/26/2022 22:30,IP Address,100.0,29.0,True,7/26/2022 22:30,R_3MtjSBHLJOyxMsY,,,,,anonymous,EN,"Not employed, NOT looking for work","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,29.0,Female,True,Real,,,Real,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,Scam,,,Scam,,,Real,,,True,True,7/26/2022 22:32,7/26/2022 22:33,IP Address,100.0,45.0,True,7/26/2022 22:33,R_1IB1NWD1mBsGJTb,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
31,2022-07-26 22:24:00,7/26/2022 22:27,IP Address,100,155,True,7/26/2022 22:27,R_sEYmQbQ1Ex5b9Jv,,,,,anonymous,EN,,Yes,,Opera,85.0.4341.79,Windows NT 10.0,1920x1080,Very little,Angry,Never,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Disagree,Strongly Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Disagree,Disagree,Disagree,Neither Agree nor Disagree,Disagree,Once a week,,arm1_control,62df08eda6b90956f6c9a399,62df08eda6b90956f6c9a399,4,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/26/2022 22:27,7/26/2022 22:28,IP Address,100.0,54.0,True,7/26/2022 22:28,R_2CTwtFeHKBKQR7C,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",28.0,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,Scam,,,Real,,Details,True,True,7/26/2022 22:32,7/26/2022 22:33,IP Address,100.0,75.0,True,7/26/2022 22:33,R_3QXhpGHC0Xkcqep,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",Yes,$30 ,No,Yes,Often,Often,Often,"Yes, use the responses.",True,1,True
32,2022-07-26 22:24:00,7/26/2022 22:28,IP Address,100,239,True,7/26/2022 22:28,R_1mRdQNvsJGWNjNz,,,,,anonymous,EN,,Yes,,Chrome iPhone,103.0.5060.63,iPhone,414x896,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Agree,Disagree,Slightly Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Slightly Agree,Slightly Disagree,Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,A few times a year,,arm4_interactive,5ed4954aea62124652e189c9,5ed4954aea62124652e189c9,2,1,Real,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,True,True,7/26/2022 22:33,7/26/2022 22:33,IP Address,100.0,37.0,True,7/26/2022 22:33,R_PvMTyL2Lfxb9gYN,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$80,000 - $99,999",Hispanic,Bachelor degree,47.0,Female,True,Real,,,Scam,,Details,Real,,,Real,,,Real,Click,Details,Scam,,,Scam,,,Scam,,,Scam,,,,,,True,False,7/26/2022 22:36,7/26/2022 22:38,IP Address,100.0,97.0,True,7/26/2022 22:38,R_2PhynQkbgsn8Ecg,,,,,anonymous,EN,Other,No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
33,2022-07-26 22:24:00,7/26/2022 22:28,IP Address,100,260,True,7/26/2022 22:28,R_sUpA1eyierUHTyx,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Very little,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a year,,arm1_control,62b237568978f68ad2b6f7c8,62b237568978f68ad2b6f7c8,4,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/26/2022 22:28,7/26/2022 22:28,IP Address,100.0,33.0,True,7/26/2022 22:28,R_1NDgOFkw2go3gwX,,,,,anonymous,EN,"Not employed, looking for work","$80,000 - $99,999",Hispanic,Some college but no degree,27.0,Other,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,Scam,,,Real,,Details,True,True,7/26/2022 22:32,7/26/2022 22:33,IP Address,100.0,70.0,True,7/26/2022 22:33,R_1OpJQCdufUlM3jm,,,,,anonymous,EN,,,,,No,Often,Often,Often,"Yes, use the responses.",True,1,True
34,2022-07-26 22:27:00,7/26/2022 22:29,IP Address,100,141,True,7/26/2022 22:29,R_1eXhhrD0Hg2G7A9,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x720,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Neither Agree nor Disagree,Slightly Disagree,Agree,Slightly Disagree,Slightly Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Once a week,,arm1_control,60fefe3dad1a06e0b0a85712,60fefe3dad1a06e0b0a85712,0,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/26/2022 22:29,7/26/2022 22:30,IP Address,100.0,34.0,True,7/26/2022 22:30,R_1Pe0TnbTwAl38Ma,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,24.0,Female,True,Real,,,Real,,,Real,Click,,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Real,,,True,True,7/26/2022 22:33,7/26/2022 22:34,IP Address,100.0,61.0,True,7/26/2022 22:34,R_1kRoA3OfWqsVppy,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
35,2022-07-26 22:26:00,7/26/2022 22:29,IP Address,100,189,True,7/26/2022 22:29,R_3q7gMmmuANtRYg0,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,414x736,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Strongly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Disagree,A few times a week / Daily,,arm4_interactive,62df4bb678124fc1e5c50e91,62df4bb678124fc1e5c50e91,2,1,Real,,,Real,,,Scam,,Details,Real,Click,,Real,Click,,Both,Click,,Real,,Details,Real,,Details,True,True,7/26/2022 22:33,7/26/2022 22:34,IP Address,100.0,39.0,True,7/26/2022 22:34,R_43mHhxKSOKUzdxD,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,30.0,Male,True,Scam,Click,,Real,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,,Scam,,,Scam,,,,,,True,False,7/26/2022 22:35,7/26/2022 22:37,IP Address,100.0,73.0,True,7/26/2022 22:37,R_300LhJoVYMpQIyG,,,,,anonymous,EN,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
36,2022-07-26 22:27:00,7/26/2022 22:30,IP Address,100,133,True,7/26/2022 22:30,R_2ffjl4fmh0OuJyd,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,412x892,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Slightly Disagree,Agree,Slightly Disagree,Slightly Disagree,Strongly Agree,Slightly Agree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Once a week,,arm4_interactive,610e6880f784d836a872a9a5,610e6880f784d836a872a9a5,4,0,Real,,Details,Real,Click,,Scam,,Details,Real,,,Real,,,Scam,,,Real,,Details,Scam,,Details,True,True,7/26/2022 22:32,7/26/2022 22:33,IP Address,100.0,36.0,True,7/26/2022 22:33,R_31aQ7HTZPdB69T5,,,,,anonymous,EN,"Not employed, NOT looking for work","$150,000 or more",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",37.0,Female,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Scam,,,Scam,,,Real,,Details,True,True,7/26/2022 22:36,7/26/2022 22:37,IP Address,100.0,69.0,True,7/26/2022 22:37,R_1KeEXop24E8K84Q,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Other",No,,No,No,Some of the time,Often,Often,"Yes, use the responses.",True,1,True
37,2022-07-26 22:29:00,7/26/2022 22:30,IP Address,100,96,True,7/26/2022 22:30,R_1ou4CbJT3HaBJyJ,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,412x915,Very little,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Once a week,,arm1_control,5626a6cfddff3c0011bcd3d8,5626a6cfddff3c0011bcd3d8,4,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/26/2022 22:30,7/26/2022 22:31,IP Address,100.0,32.0,True,7/26/2022 22:31,R_1jfujTCLdc4qI64,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,29.0,Other,True,Real,,,Real,,Details,Real,,,Real,,,Real,,Details,Scam,,,Real,,Details,Real,,,Real,,,Real,,Details,True,True,7/26/2022 22:33,7/26/2022 22:33,IP Address,100.0,35.0,True,7/26/2022 22:33,R_1hFG1cgNRdl5uP0,,,,,anonymous,EN,Someone claiming to be from the IRS (but wasn't),No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
38,2022-07-26 22:27:00,7/26/2022 22:30,IP Address,100,212,True,7/26/2022 22:30,R_tW2oFFGwb2Jhj5T,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Some,Angry,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Agree,Strongly Disagree,Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,,arm1_control,62e08666d7083fafba16272a,62e08666d7083fafba16272a,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/26/2022 22:30,7/26/2022 22:31,IP Address,100.0,53.0,True,7/26/2022 22:31,R_2bPPaRtPgsO3rbt,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some college but no degree,36.0,Male,True,Real,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,Real,,,Real,,,Scam,,,Real,,,True,True,7/26/2022 22:36,7/26/2022 22:37,IP Address,100.0,78.0,True,7/26/2022 22:37,R_C1TErv9e9aXmLIt,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
39,2022-07-26 22:26:00,7/26/2022 22:31,IP Address,100,289,True,7/26/2022 22:31,R_2rIUIylIeZisoXL,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,390x844,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a week,,arm4_interactive,610247565a6ca71afc6250db,610247565a6ca71afc6250db,4,0,Real,Click,,Real,,,Scam,,,Real,,,Scam,,,Scam,,,Real,,Details,Real,,,True,True,7/26/2022 22:33,7/26/2022 22:34,IP Address,100.0,81.0,True,7/26/2022 22:34,R_8nYGjJ2gxryzm5b,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",Asian American or Asian,Bachelor degree,31.0,Female,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Scam,,Details,Real,,,Scam,,,,,Details,True,False,7/26/2022 22:37,7/26/2022 22:39,IP Address,100.0,99.0,True,7/26/2022 22:39,R_sp7wqjeTkfwNl0l,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone claiming to be from the company where you work (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
40,2022-07-26 22:29:00,7/26/2022 22:31,IP Address,100,150,True,7/26/2022 22:31,R_3JwrLtAnw8NXOkK,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Disagree,Slightly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Slightly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Slightly Disagree,Disagree,Once a month,,arm4_interactive,6108afcf86f7bed4f9d194a6,6108afcf86f7bed4f9d194a6,4,0,Real,,,Real,,,Scam,,Details,Real,,,Real,,,Real,Click,,Real,,Details,Real,,Details,True,True,7/26/2022 22:34,7/26/2022 22:34,IP Address,100.0,29.0,True,7/26/2022 22:35,R_28M1blgekgtINF9,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Some college but no degree,19.0,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,True,True,7/26/2022 22:38,7/26/2022 22:38,IP Address,100.0,43.0,True,7/26/2022 22:38,R_3GcTkBkWWkEDr23,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,No,Often,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
41,2022-07-26 22:28:00,7/26/2022 22:31,IP Address,100,167,True,7/26/2022 22:31,R_SAG6AzY2AeNPuCt,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,390x844,Very little,Angry,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a week,,arm1_control,60ff7440ba8887f8c37c94be,60ff7440ba8887f8c37c94be,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/26/2022 22:31,7/26/2022 22:32,IP Address,100.0,57.0,True,7/26/2022 22:32,R_2ci4feLBIWRyDbH,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,26.0,Female,True,Real,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,Real,,,Real,,,Scam,,,,,,True,False,7/26/2022 22:34,7/26/2022 22:35,IP Address,100.0,66.0,True,7/26/2022 22:35,R_1IEMgE03SwV38iu,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Not Sure,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
42,2022-07-26 22:29:00,7/26/2022 22:33,IP Address,100,232,True,7/26/2022 22:33,R_UyUhFdKckNRoijL,,,,,anonymous,EN,,Yes,,Chrome,103.0.5060.134,Windows NT 10.0,1920x1080,Very little,Angry,Never,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a month,,arm1_control,559b1e92fdf99b426abb6227,559b1e92fdf99b426abb6227,4,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/26/2022 22:33,7/26/2022 22:34,IP Address,100.0,58.0,True,7/26/2022 22:34,R_5A7M1TjyiMjv4Ih,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",42.0,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,,Real,,,Real,,Details,True,True,7/26/2022 22:41,7/26/2022 22:43,IP Address,100.0,85.0,True,7/26/2022 22:43,R_2rVIBSDk9URvp9G,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",True,1,True
43,2022-07-26 22:30:00,7/26/2022 22:33,IP Address,100,180,True,7/26/2022 22:33,R_2ZPwEJ9Jz54MtwI,,,,,anonymous,EN,,Yes,,Chrome,99.0.4844.51,Macintosh,1440x900,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Agree,Strongly Disagree,Slightly Agree,Slightly Agree,Agree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Disagree,A few times a year,,arm4_interactive,6019a7211839d5112bf03628,6019a7211839d5112bf03628,4,0,Real,,Details,Real,Click,,Scam,,Details,Real,,,Scam,Click,,Real,,,Real,,Details,Real,,Details,True,True,7/26/2022 22:39,7/26/2022 22:39,IP Address,100.0,33.0,True,7/26/2022 22:39,R_3GwCOj4WjC4B4Gx,,,,,anonymous,EN,"Not employed, looking for work","$60,000 - $79,999",Asian American or Asian,Some college but no degree,24.0,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Scam,,Details,Real,,,Scam,,,Real,,Details,True,True,7/26/2022 22:42,7/26/2022 22:43,IP Address,100.0,49.0,True,7/26/2022 22:43,R_3hi4ynWkRhLIGiA,,,,,anonymous,EN,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",Yes,100,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
44,2022-07-26 22:30:00,7/26/2022 22:34,IP Address,100,209,True,7/26/2022 22:34,R_2AMUBR2kw9hgr3h,,,,,anonymous,EN,,Yes,,Safari iPhone,14.1.2,iPhone,414x896,Some,Frustrated,Most of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Once a week,,arm1_control,6070a8a4927f5da6bf05cb08,6070a8a4927f5da6bf05cb08,1,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/26/2022 22:34,7/26/2022 22:35,IP Address,100.0,81.0,True,7/26/2022 22:35,R_8Bd3OnYtF0KO2e5,,,,,anonymous,EN,"Not employed, NOT looking for work","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,28.0,Female,True,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Real,,,Scam,,,Scam,,,,,Details,True,False,7/26/2022 22:42,7/26/2022 22:44,IP Address,100.0,145.0,True,7/26/2022 22:44,R_sGqzyRI4pnjt2o1,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
