,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID,NumWithHeadersOpened,NumWithLinksClicked,ProtectYourself,ProtectYourself_Clicked,ProtectYourself_Details,WalmartProduct,WalmartProduct_Clicked,WalmartProduct_Details,email_IRS,email_IRS_Clicked,email_IRS_Details,web_IRS,web_IRS_Clicked,web_IRS_Details,apple,apple_Clicked,apple_Details,amazon_Product,amazon_Product_Clicked,amazon_Product_Details,email_mcafee,email_mcafee_Clicked,email_mcafee_Details,GetProtected,GetProtected_Clicked,GetProtected_Details,ExistInMongo_Training,MongoTraining_Complete,StartDate_p2,EndDate_p2,Status_p2,Progress_p2,Duration (in seconds)_p2,Finished_p2,RecordedDate_p2,ResponseId_p2,RecipientLastName_p2,RecipientFirstName_p2,RecipientEmail_p2,ExternalReference_p2,DistributionChannel_p2,UserLanguage_p2,Employment,TotalIncome,Race,Education,Age_1,Gender,ExistInPart2,RedCross,RedCross_Clicked,RedCross_Details,SSA_HP,SSA_HP_Clicked,SSA_HP_Details,mySSA,mySSA_Clicked,mySSA_Details,AmazonDeliveryDelay,AmazonDeliveryDelay_Clicked,AmazonDeliveryDelay_Details,FB_SSA,FB_SSA_Clicked,FB_SSA_Details,ssa_optout,ssa_optout_Clicked,ssa_optout_Details,replacementCard,replacementCard_Clicked,replacementCard_Details,AmazonHP,AmazonHP_Clicked,AmazonHP_Details,ExistInMongo_Test,MongoTest_Complete,StartDate_p3,EndDate_p3,Status_p3,Progress_p3,Duration (in seconds)_p3,Finished_p3,RecordedDate_p3,ResponseId_p3,RecipientLastName_p3,RecipientFirstName_p3,RecipientEmail_p3,ExternalReference_p3,DistributionChannel_p3,UserLanguage_p3,Previous Fraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,ExistInPart3,Wave,IsPrimaryWave
32,2022-07-19 21:45:00,7/19/2022 21:48,IP Address,100,165,True,7/19/2022 21:48,R_3Ph4xSxgwYkw4OK,,,,,anonymous,EN,,Yes,,Edge,103.0.1264.62,Windows NT 10.0,1600x900,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Disagree,Disagree,Agree,Disagree,Slightly Disagree,Strongly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Once a week,,arm1_control,5d55a1f2fab56e000140df8f,5d55a1f2fab56e000140df8f,3,2,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 21:48,7/19/2022 21:49,IP Address,100.0,68.0,True,7/19/2022 21:49,R_24iMYMPgh5zSQWe,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$0 - $19,999",Asian American or Asian,Bachelor degree,25.0,Male,True,Real,,Details,Real,,,Scam,,,Real,,Details,Scam,Click,,Real,,Details,Real,,,Real,Click,,True,True,7/19/2022 21:51,7/19/2022 21:52,IP Address,100.0,48.0,True,7/19/2022 21:52,R_3JENySe83ywlCYP,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,Yes,No,Often,Often,Often,"Yes, use the responses.",True,1,True
33,2022-07-19 21:45:00,7/19/2022 21:48,IP Address,100,185,True,7/19/2022 21:48,R_3gZBDtuH3cwAhxn,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,393x851,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Disagree,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Disagree,Slightly Disagree,Strongly Disagree,Slightly Disagree,Disagree,A few times a year,,arm4_interactive,615a1d9297d4e05d6df9da22,615a1d9297d4e05d6df9da22,3,0,Real,,,Real,,,Scam,,,Real,,,Real,,,Scam,,,Real,,Details,Scam,,Details,True,True,7/19/2022 21:51,7/19/2022 21:52,IP Address,100.0,27.0,True,7/19/2022 21:52,R_1MWHKUOQnTX9SFJ,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",Asian American or Asian,Bachelor degree,28.0,Male,True,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Scam,,Details,Real,,,Real,,,True,True,7/19/2022 21:53,7/19/2022 21:54,IP Address,100.0,47.0,True,7/19/2022 21:54,R_BFAAJWPjb5JZ5wB,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone claiming to be from the company where you work (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
34,2022-07-19 21:45:00,7/19/2022 21:48,IP Address,100,199,True,7/19/2022 21:48,R_20YAR1a4CJ1cdnD,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Agree,Agree,Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a week,,arm1_control,5ee8063f1990bc0f2f51cef4,5ee8063f1990bc0f2f51cef4,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 21:48,7/19/2022 21:49,IP Address,100.0,68.0,True,7/19/2022 21:49,R_1k0anLXAMTHB34k,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$40,000 - $59,999",I prefer not to say,Bachelor degree,25.0,Female,True,Real,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Scam,,Details,Scam,,,Real,,,True,True,7/19/2022 21:53,7/19/2022 21:54,IP Address,100.0,68.0,True,7/19/2022 21:54,R_2rZ8uR0eOawAWUf,,,,,anonymous,EN,Someone claiming to be from another government agency (but wasn't),No,,No,Not Sure,Often,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
35,2022-07-19 21:45:00,7/19/2022 21:49,IP Address,100,210,True,7/19/2022 21:49,R_27KwZ2eE01eULDu,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,390x844,Very little,Frustrated,Never,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Disagree,Disagree,Slightly Agree,Agree,Slightly Agree,Strongly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,A few times a week / Daily,,arm4_interactive,6107f6e190e22b482e71493e,6107f6e190e22b482e71493e,0,0,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,,,Scam,,,True,True,7/19/2022 21:54,7/19/2022 21:55,IP Address,100.0,36.0,True,7/19/2022 21:55,R_cPgfMr6pUxAvxKN,,,,,anonymous,EN,"Not employed, NOT looking for work","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,25.0,Female,True,Real,,,Real,,,Real,,,Real,,,Scam,,,Real,,,Scam,,,,,,True,False,7/19/2022 21:57,7/19/2022 21:58,IP Address,100.0,66.0,True,7/19/2022 21:58,R_3NIL3DGq7HOO6NI,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
36,2022-07-19 21:47:00,7/19/2022 21:50,IP Address,100,154,True,7/19/2022 21:50,R_30bBkb35ihLzroe,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,412x869,Very little,Angry,Only some of the time,Government should do more to solve problems.,Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Disagree,Slightly Disagree,Slightly Disagree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Once a week,,arm1_control,5e2d0dd5be23b2320e23993a,5e2d0dd5be23b2320e23993a,4,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 21:50,7/19/2022 21:51,IP Address,100.0,47.0,True,7/19/2022 21:51,R_VLv8kK4DMsBJmKt,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999","White or Caucasian (Non-Hispanic),Asian American or Asian,Native American, Native Hawaiian or Pacific Islander",Bachelor degree,30.0,Male,True,Scam,Click,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,Details,Real,,,True,True,7/19/2022 21:54,7/19/2022 21:54,IP Address,100.0,45.0,True,7/19/2022 21:54,R_3jePeRCvYqEuVNS,,,,,anonymous,EN,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",True,1,True
37,2022-07-19 21:49:00,7/19/2022 21:51,IP Address,100,134,True,7/19/2022 21:51,R_1ikYkpyzGYPMxiQ,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1920x1200,Some,Frustrated,Most of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Once a month,,arm4_interactive,5deacaa28caedd1eb4432c1a,5deacaa28caedd1eb4432c1a,3,1,Real,,,Real,,,Scam,,Details,Real,,,Real,,,Real,,,Real,,Details,Scam,,Details,True,True,7/19/2022 21:55,7/19/2022 21:55,IP Address,100.0,29.0,True,7/19/2022 21:55,R_1rij09ZIRWIP0kq,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",Asian American or Asian,Bachelor degree,22.0,Male,True,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,Click,,Real,,Details,Real,,,,,,True,False,7/19/2022 21:59,7/19/2022 22:00,IP Address,100.0,72.0,True,7/19/2022 22:00,R_2qkk34zo9JoQnMP,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
38,2022-07-19 21:48:00,7/19/2022 21:51,IP Address,100,171,True,7/19/2022 21:51,R_3psd72K0hM9757v,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,None at all,Angry,Never,Government should do more to solve problems.,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Once a month,,arm1_control,5e46f490a5748507c57e3c5f,5e46f490a5748507c57e3c5f,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 21:51,7/19/2022 21:52,IP Address,100.0,30.0,True,7/19/2022 21:52,R_eS5n6R3dDR5dJpT,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",Asian American or Asian,Bachelor degree,41.0,Male,True,Real,,,Real,,,Real,,,Scam,,,Scam,,,Real,,,Scam,,,Real,,,True,True,7/19/2022 21:54,7/19/2022 21:55,IP Address,100.0,61.0,True,7/19/2022 21:55,R_1i84W89TGo8WAqz,,,,,anonymous,EN,Someone selling fraudulent goods or services,Yes,100,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
39,2022-07-19 21:48:00,7/19/2022 21:51,IP Address,100,224,True,7/19/2022 21:51,R_XHyiV6CsZaiCo93,,,,,anonymous,EN,,Yes,,Safari,15.5,Macintosh,1024x1366,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Strongly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Once a week,,arm1_control,60dfc07ddcd24dcc266d8690,60dfc07ddcd24dcc266d8690,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 21:51,7/19/2022 21:52,IP Address,100.0,54.0,True,7/19/2022 21:52,R_3dXNDA6844q3ZHw,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$0 - $19,999",Hispanic,Graduate or professional degree,26.0,Male,True,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,,,,True,False,7/19/2022 21:54,7/19/2022 21:56,IP Address,100.0,73.0,True,7/19/2022 21:56,R_sNZgkUqC4EqfloR,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,Yes,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",True,1,True
40,2022-07-19 21:47:00,7/19/2022 21:53,IP Address,100,365,True,7/19/2022 21:53,R_AKVPgy0abZwzhKh,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,375x812,Very little,Frustrated,Never,Government should do more to solve problems.,Disagree,Disagree,Strongly Disagree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Neither Agree nor Disagree,Disagree,Strongly Disagree,Slightly Disagree,Disagree,A few times a year,,arm4_interactive,60fd82de96729fcb44b1fe87,60fd82de96729fcb44b1fe87,0,0,Scam,,,Real,,,Scam,,,Real,,,Real,Click,,Real,Click,,Real,,,Scam,,,True,True,7/19/2022 21:58,7/19/2022 21:59,IP Address,100.0,39.0,True,7/19/2022 21:59,R_cwEhtYVOFyezCSd,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",Hispanic,Bachelor degree,26.0,Female,True,Real,,,Real,,,Real,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,True,True,7/19/2022 22:01,7/19/2022 22:02,IP Address,100.0,81.0,True,7/19/2022 22:02,R_1LpLcJyt6qkxKCu,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Other",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
41,2022-07-19 21:49:00,7/19/2022 21:53,IP Address,100,247,True,7/19/2022 21:53,R_2w4RmwpUd0J3xIn,,,,,anonymous,EN,,Yes,,Safari iPhone,14.1.1,iPhone,414x736,Some,Angry,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Strongly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Once a week,,arm1_control,5f24b026893f470bf40a5396,5f24b026893f470bf40a5396,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 21:53,7/19/2022 21:55,IP Address,100.0,76.0,True,7/19/2022 21:55,R_3h5EQ5W9uw6LNiY,,,,,anonymous,EN,"Not employed, NOT looking for work","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,31.0,Female,True,Real,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Scam,,,,,,True,False,7/19/2022 21:57,7/19/2022 21:59,IP Address,100.0,87.0,True,7/19/2022 21:59,R_2EfWRLbMJGsmXqR,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
42,2022-07-19 21:49:00,7/19/2022 21:54,IP Address,100,253,True,7/19/2022 21:54,R_1OUnW9M6IX795Yy,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,375x812,Very little,Angry,Only some of the time,Government should do more to solve problems.,Agree,Disagree,Disagree,Slightly Agree,Agree,Slightly Agree,Strongly Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Disagree,A few times a year,,arm4_interactive,60fd91cfa6a1d7e32624d58b,60fd91cfa6a1d7e32624d58b,3,0,Real,,,Real,,,Scam,,Details,Real,,,Real,,,Real,,,Real,,Details,Real,,,True,True,7/19/2022 21:57,7/19/2022 21:57,IP Address,100.0,31.0,True,7/19/2022 21:57,R_2riSqde6fLDToY6,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Bachelor degree,25.0,Female,True,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,,,,True,False,7/19/2022 21:59,7/19/2022 22:00,IP Address,100.0,55.0,True,7/19/2022 22:00,R_2urnXuiTo4tQ2JS,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
43,2022-07-19 21:50:00,7/19/2022 21:54,IP Address,100,259,True,7/19/2022 21:54,R_11ZRfk1PeuqYr8x,,,,,anonymous,EN,,Yes,,Chrome,101.0.4951.64,Macintosh,1440x900,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Disagree,Disagree,Disagree,Agree,Agree,Strongly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a week / Daily,,arm4_interactive,610ad55a9d2ecf5248b375f1,610ad55a9d2ecf5248b375f1,3,0,Real,,Details,Real,,,Scam,,Details,Real,,,Real,,,Real,,,Scam,,Details,Scam,,Details,True,True,7/19/2022 21:58,7/19/2022 21:59,IP Address,100.0,47.0,True,7/19/2022 21:59,R_2RUQSEjViUHFkR8,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$20,000 - $39,999",Hispanic,"High school degree or equivalent (e.g., GED)",20.0,Female,True,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Scam,,Details,Real,,,Real,,,True,True,7/19/2022 22:00,7/19/2022 22:02,IP Address,100.0,79.0,True,7/19/2022 22:02,R_2QJWTMkwLbEdIFB,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",Yes,$400 ,Yes,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
44,2022-07-19 21:53:00,7/19/2022 21:55,IP Address,100,118,True,7/19/2022 21:55,R_1q8ukdnSQGiBuB5,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Basically content,Most of the time,Government should do more to solve problems.,Agree,Strongly Disagree,Disagree,Agree,Slightly Agree,Agree,Agree,Disagree,Agree,Neither Agree nor Disagree,Strongly Disagree,Agree,Strongly Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Agree,Neither Agree nor Disagree,A few times a year,,arm4_interactive,62c4c6afbc11a800fc53c7dc,62c4c6afbc11a800fc53c7dc,4,1,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,,Details,Real,,Details,True,True,7/19/2022 21:57,7/19/2022 21:57,IP Address,100.0,24.0,True,7/19/2022 21:57,R_1fkLsrUGifZ40oQ,,,,,anonymous,EN,"Not employed, looking for work","$0 - $19,999","White or Caucasian (Non-Hispanic),Native American, Native Hawaiian or Pacific Islander","High school degree or equivalent (e.g., GED)",24.0,Male,True,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Scam,,Details,Real,,Details,Real,Click,,True,True,7/19/2022 21:59,7/19/2022 21:59,IP Address,100.0,57.0,True,7/19/2022 21:59,R_2wc36CzPeA8fLDX,,,,,anonymous,EN,"Someone selling fraudulent goods or services,Other",No,,No,No,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",True,1,True
45,2022-07-19 21:52:00,7/19/2022 21:55,IP Address,100,180,True,7/19/2022 21:55,R_24BjmfVqGh3HkdG,,,,,anonymous,EN,,Yes,,Edge,103.0.1264.62,Windows NT 10.0,1440x960,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,A few times a year,,arm1_control,61047416075065f251e18d8c,61047416075065f251e18d8c,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 21:55,7/19/2022 21:56,IP Address,100.0,45.0,True,7/19/2022 21:56,R_6samyWls53iLawh,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),Bachelor degree,23.0,Female,True,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,True,True,7/19/2022 22:00,7/19/2022 22:01,IP Address,100.0,61.0,True,7/19/2022 22:01,R_3svMTt1CfBHqtbS,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone claiming to be from the company where you work (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,Yes,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
46,2022-07-19 21:53:00,7/19/2022 21:55,IP Address,100,98,True,7/19/2022 21:55,R_4NR2x5GwM8aHVKN,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Once a month,,arm1_control,58ef6ad040baf30001228d2c,58ef6ad040baf30001228d2c,4,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 21:55,7/19/2022 21:56,IP Address,100.0,39.0,True,7/19/2022 21:56,R_AtFvk9CbnaBwoV3,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Associate degree,43.0,Male,True,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,Details,Real,,,True,True,7/19/2022 21:59,7/19/2022 22:01,IP Address,100.0,117.0,True,7/19/2022 22:01,R_2YFGTAJLP76f5hZ,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
47,2022-07-19 21:53:00,7/19/2022 21:55,IP Address,100,149,True,7/19/2022 21:55,R_2PzNiIDE9qpjNLC,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Disagree,A few times a week / Daily,,arm1_control,612154b0f3a4f3c5ff662863,612154b0f3a4f3c5ff662863,1,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 21:55,7/19/2022 21:56,IP Address,100.0,27.0,True,7/19/2022 21:56,R_wZz7CNAJX16IrNn,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$60,000 - $79,999",Asian American or Asian,Bachelor degree,34.0,Male,True,Scam,,,Real,,,Scam,,,Real,,Details,Scam,,,Real,,,Real,,,Real,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,False,1,True
48,2022-07-19 21:53:00,7/19/2022 21:55,IP Address,100,145,True,7/19/2022 21:55,R_cZx4aAv2ciWx8VX,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,414x896,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Strongly Disagree,Disagree,Disagree,Slightly Disagree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,A few times a week / Daily,,arm4_interactive,614ffb4b23ae9303bf769600,614ffb4b23ae9303bf769600,0,0,Real,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,Real,,,Scam,,,True,True,7/19/2022 21:59,7/19/2022 21:59,IP Address,100.0,31.0,True,7/19/2022 21:59,R_1g1NPkho3CJnr0i,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$0 - $19,999",Hispanic,"High school degree or equivalent (e.g., GED)",33.0,Female,True,Real,,,Real,,,Scam,,,Scam,,,Scam,,,Real,,,Real,,,,,,True,False,7/19/2022 22:01,7/19/2022 22:02,IP Address,100.0,61.0,True,7/19/2022 22:02,R_AMbuFagxwGQyGCR,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from the company where you work (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,No,Often,Often,Often,"Yes, use the responses.",True,1,True
